row_id,task_id,condition,model,run_dir,spec_path,workspace_path,score_path,deterministic_grader_pass,deterministic_partial,haiku45_verdict,g3flash_verdict,gpt54mini_verdict,human_rater_id,human_verdict,human_reason,time_spent_sec
R0195,CROSS1_api_contract,team_no_verify,gpt-5.4-mini,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS1_api_contract/20260421_110447_953774f3,/u/ybkim95/TeamBench/tasks/CROSS1_api_contract/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS1_api_contract/20260421_110447_953774f3/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS1_api_contract/20260421_110447_953774f3/reports/score.json,False,0.6,FAIL,FAIL,FAIL,,,,
R0196,CRYPTO1_nonce_reuse,restricted,lb100_g31lite_3cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CRYPTO1_nonce_reuse/20260420_045048_68d1d622,/u/ybkim95/TeamBench/tasks/CRYPTO1_nonce_reuse/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CRYPTO1_nonce_reuse/20260420_045048_68d1d622/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CRYPTO1_nonce_reuse/20260420_045048_68d1d622/reports/score.json,False,0.9,FAIL,FAIL,FAIL,,,,
R0197,CROSS7_config_drift,oracle,lb100_qwen3-14b_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS7_config_drift/20260422_231335_8dd36753,/u/ybkim95/TeamBench/tasks/CROSS7_config_drift/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS7_config_drift/20260422_231335_8dd36753/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS7_config_drift/20260422_231335_8dd36753/reports/score.json,False,0.7,FAIL,FAIL,FAIL,,,,
R0198,LH5_data_migration,team_no_verify,openrouter:anthropic/claude-sonnet-4.6,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH5_data_migration/20260423_003434_295f3521,/u/ybkim95/TeamBench/tasks/LH5_data_migration/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH5_data_migration/20260423_003434_295f3521/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH5_data_migration/20260423_003434_295f3521/reports/score.json,False,0.0,FAIL,FAIL,FAIL,,,,
R0199,TRAP6_deprecated_api,restricted,openrouter:anthropic/claude-opus-4.7,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP6_deprecated_api/20260424_022946_569246f4,/u/ybkim95/TeamBench/tasks/TRAP6_deprecated_api/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP6_deprecated_api/20260424_022946_569246f4/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP6_deprecated_api/20260424_022946_569246f4/reports/score.json,True,1.0,PASS,PASS,PASS,,,,
R0200,SPEC2_api_design,team_no_plan,gpt-5.4-mini,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260421_104745_52069f55,/u/ybkim95/TeamBench/tasks/SPEC2_api_design/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260421_104745_52069f55/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260421_104745_52069f55/reports/score.json,False,0.08,FAIL,FAIL,FAIL,,,,
R0201,INT1_pipeline_repair,team_no_verify,lb100_gpt-oss-20b_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INT1_pipeline_repair/20260421_193452_f850177b,/u/ybkim95/TeamBench/tasks/INT1_pipeline_repair/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INT1_pipeline_repair/20260421_193452_f850177b/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INT1_pipeline_repair/20260421_193452_f850177b/reports/score.json,False,0.83,FAIL,FAIL,FAIL,,,,
R0202,DIST2_consensus_partition,restricted,lb100_gpt54_3cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/DIST2_consensus_partition/20260419_234729_6e9056d3,/u/ybkim95/TeamBench/tasks/DIST2_consensus_partition/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/DIST2_consensus_partition/20260419_234729_6e9056d3/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/DIST2_consensus_partition/20260419_234729_6e9056d3/reports/score.json,False,0.5,FAIL,FAIL,FAIL,,,,
R0203,GH143_mitmproxy_8095,oracle,lb100_gpt5mini_5cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH143_mitmproxy_8095/20260421_063635_0c5722b9,/u/ybkim95/TeamBench/tasks/GH143_mitmproxy_8095/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH143_mitmproxy_8095/20260421_063635_0c5722b9/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH143_mitmproxy_8095/20260421_063635_0c5722b9/reports/score.json,False,0.45,FAIL,FAIL,FAIL,,,,
R0204,GH121_quart_302,restricted,lb100_qwen3-8b-or_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH121_quart_302/20260424_171053_062a93db,/u/ybkim95/TeamBench/tasks/GH121_quart_302/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH121_quart_302/20260424_171053_062a93db/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH121_quart_302/20260424_171053_062a93db/reports/score.json,False,0,FAIL,PASS,PASS,,,,
R0205,CRYPTO3_cert_chain,full,lb100_gpt54_oraclefull_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CRYPTO3_cert_chain/20260414_045136_74cd4426,/u/ybkim95/TeamBench/tasks/CRYPTO3_cert_chain/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CRYPTO3_cert_chain/20260414_045136_74cd4426/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CRYPTO3_cert_chain/20260414_045136_74cd4426/reports/score.json,True,1.0,PASS,PASS,PASS,,,,
R0206,LH5_data_migration,team_no_verify,lb100_qwen3-14b_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH5_data_migration/20260423_131217_fe5dd780,/u/ybkim95/TeamBench/tasks/LH5_data_migration/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH5_data_migration/20260423_131217_fe5dd780/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH5_data_migration/20260423_131217_fe5dd780/reports/score.json,False,0.09,FAIL,FAIL,FAIL,,,,
R0207,D4_data_pipeline,oracle,lb100_qwen3-30b-a3b-or_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D4_data_pipeline/20260422_061059_56f0ca02,/u/ybkim95/TeamBench/tasks/D4_data_pipeline/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D4_data_pipeline/20260422_061059_56f0ca02/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D4_data_pipeline/20260422_061059_56f0ca02/reports/score.json,False,0.59,FAIL,FAIL,FAIL,,,,
R0208,IR3_multi_source,restricted,openrouter:anthropic/claude-opus-4.7,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/IR3_multi_source/20260424_073614_b99176cc,/u/ybkim95/TeamBench/tasks/IR3_multi_source/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/IR3_multi_source/20260424_073614_b99176cc/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/IR3_multi_source/20260424_073614_b99176cc/reports/score.json,True,1.0,PASS,PASS,PASS,,,,
R0209,DIST2_consensus_partition,oracle,lb100_qwen3-14b-or_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/DIST2_consensus_partition/20260422_051035_e9477d0d,/u/ybkim95/TeamBench/tasks/DIST2_consensus_partition/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/DIST2_consensus_partition/20260422_051035_e9477d0d/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/DIST2_consensus_partition/20260422_051035_e9477d0d/reports/score.json,False,0,FAIL,PASS,FAIL,,,,
R0210,JS2_xss_sanitize,restricted,lb100_qwen3-32b-or_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/JS2_xss_sanitize/20260424_222953_99597c25,/u/ybkim95/TeamBench/tasks/JS2_xss_sanitize/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/JS2_xss_sanitize/20260424_222953_99597c25/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/JS2_xss_sanitize/20260424_222953_99597c25/reports/score.json,False,0.33,FAIL,FAIL,FAIL,,,,
R0211,D4_data_pipeline,team_no_plan,openrouter:anthropic/claude-opus-4.7,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D4_data_pipeline/20260425_130738_3da0ffd3,/u/ybkim95/TeamBench/tasks/D4_data_pipeline/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D4_data_pipeline/20260425_130738_3da0ffd3/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D4_data_pipeline/20260425_130738_3da0ffd3/reports/score.json,True,1.0,PASS,PASS,PASS,,,,
R0212,D3_schema_migration,full,lb100_sonnet46_oraclefull_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D3_schema_migration/20260416_230726_4b0a1c60,/u/ybkim95/TeamBench/tasks/D3_schema_migration/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D3_schema_migration/20260416_230726_4b0a1c60/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D3_schema_migration/20260416_230726_4b0a1c60/reports/score.json,True,1.0,PASS,PASS,PASS,,,,
R0213,INC6_deadlock,team_no_plan,gpt-5.4,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC6_deadlock/20260420_194636_af50ce7c,/u/ybkim95/TeamBench/tasks/INC6_deadlock/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC6_deadlock/20260420_194636_af50ce7c/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC6_deadlock/20260420_194636_af50ce7c/reports/score.json,False,0.58,FAIL,FAIL,FAIL,,,,
R0214,SPEC2_api_design,full,openrouter:anthropic/claude-opus-4.7,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260426_002137_f9f0e455,/u/ybkim95/TeamBench/tasks/SPEC2_api_design/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260426_002137_f9f0e455/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260426_002137_f9f0e455/reports/score.json,False,0.0,FAIL,FAIL,FAIL,,,,
R0215,GH7_fixture_scope_leak,full,lb100_gemini-3.1-pro-preview_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH7_fixture_scope_leak/20260416_130154_7a608590,/u/ybkim95/TeamBench/tasks/GH7_fixture_scope_leak/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH7_fixture_scope_leak/20260416_130154_7a608590/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH7_fixture_scope_leak/20260416_130154_7a608590/reports/score.json,True,1.0,PASS,PASS,PASS,,,,
R0216,D4_data_pipeline,oracle,lb100_gemini-3.1-pro-preview_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D4_data_pipeline/20260411_231052_e650d809,/u/ybkim95/TeamBench/tasks/D4_data_pipeline/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D4_data_pipeline/20260411_231052_e650d809/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D4_data_pipeline/20260411_231052_e650d809/reports/score.json,False,0.59,FAIL,FAIL,FAIL,,,,
R0217,D3_schema_migration,full,gemini-3.1-flash-lite-preview,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D3_schema_migration/20260414_041219_2486e0ce,/u/ybkim95/TeamBench/tasks/D3_schema_migration/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D3_schema_migration/20260414_041219_2486e0ce/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D3_schema_migration/20260414_041219_2486e0ce/reports/score.json,False,0.82,FAIL,FAIL,FAIL,,,,
R0218,CR4_api_review,oracle,openrouter:anthropic/claude-opus-4.7,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR4_api_review/20260423_181938_9b19c6c0,/u/ybkim95/TeamBench/tasks/CR4_api_review/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR4_api_review/20260423_181938_9b19c6c0/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR4_api_review/20260423_181938_9b19c6c0/reports/score.json,False,0.75,FAIL,FAIL,FAIL,,,,
R0219,CR4_api_review,restricted,gpt-5.4,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR4_api_review/20260419_233622_887ebb0a,/u/ybkim95/TeamBench/tasks/CR4_api_review/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR4_api_review/20260419_233622_887ebb0a/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR4_api_review/20260419_233622_887ebb0a/reports/score.json,False,0.19,FAIL,FAIL,FAIL,,,,
R0220,DIST2_consensus_partition,team_no_plan,lb100_gpt5nano_3cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/DIST2_consensus_partition/20260419_155351_48d1f503,/u/ybkim95/TeamBench/tasks/DIST2_consensus_partition/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/DIST2_consensus_partition/20260419_155351_48d1f503/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/DIST2_consensus_partition/20260419_155351_48d1f503/reports/score.json,False,0.0,FAIL,FAIL,FAIL,,,,
R0221,LH2_budgeted_workflow,full,lb100_gpt5nano_oraclefull_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH2_budgeted_workflow/20260414_092729_c1efe299,/u/ybkim95/TeamBench/tasks/LH2_budgeted_workflow/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH2_budgeted_workflow/20260414_092729_c1efe299/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH2_budgeted_workflow/20260414_092729_c1efe299/reports/score.json,False,0.4,FAIL,FAIL,FAIL,,,,
R0222,GH140_marshmallow_2874,restricted,gemini-3.1-pro-preview,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH140_marshmallow_2874/20260420_085059_66670c0b,/u/ybkim95/TeamBench/tasks/GH140_marshmallow_2874/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH140_marshmallow_2874/20260420_085059_66670c0b/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH140_marshmallow_2874/20260420_085059_66670c0b/reports/score.json,False,0.5,FAIL,FAIL,FAIL,,,,
R0223,JS2_xss_sanitize,team_no_verify,lb100_gemma4-31b_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/JS2_xss_sanitize/20260420_210511_2ac78d18,/u/ybkim95/TeamBench/tasks/JS2_xss_sanitize/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/JS2_xss_sanitize/20260420_210511_2ac78d18/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/JS2_xss_sanitize/20260420_210511_2ac78d18/reports/score.json,False,0.0,FAIL,FAIL,FAIL,,,,
R0224,GH2_click_flag_value,full,lb100_opus47_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH2_click_flag_value/20260430_085542_303c7eba,/u/ybkim95/TeamBench/tasks/GH2_click_flag_value/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH2_click_flag_value/20260430_085542_303c7eba/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH2_click_flag_value/20260430_085542_303c7eba/reports/score.json,False,0.0,FAIL,PASS,FAIL,,,,
R0225,NEG1_tradeoff_config,team_no_plan,lb100_gpt5nano_3cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/NEG1_tradeoff_config/20260420_202908_f0f56fe7,/u/ybkim95/TeamBench/tasks/NEG1_tradeoff_config/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/NEG1_tradeoff_config/20260420_202908_f0f56fe7/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/NEG1_tradeoff_config/20260420_202908_f0f56fe7/reports/score.json,False,0.5,FAIL,FAIL,FAIL,,,,
R0226,CROSS2_schema_evolution,oracle,gpt-5.4-mini,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS2_schema_evolution/20260421_054059_f1bf17fb,/u/ybkim95/TeamBench/tasks/CROSS2_schema_evolution/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS2_schema_evolution/20260421_054059_f1bf17fb/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS2_schema_evolution/20260421_054059_f1bf17fb/reports/score.json,True,1.0,PASS,PASS,PASS,,,,
R0227,CROSS6_grpc_rest_bridge,restricted,lb100_gemini-3.1-pro-preview_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS6_grpc_rest_bridge/20260420_011109_365d656f,/u/ybkim95/TeamBench/tasks/CROSS6_grpc_rest_bridge/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS6_grpc_rest_bridge/20260420_011109_365d656f/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS6_grpc_rest_bridge/20260420_011109_365d656f/reports/score.json,True,1.0,PASS,PASS,PASS,,,,
R0228,CR1_review_respond,restricted,lb100_gpt54_3cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR1_review_respond/20260419_233808_4bcac562,/u/ybkim95/TeamBench/tasks/CR1_review_respond/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR1_review_respond/20260419_233808_4bcac562/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR1_review_respond/20260419_233808_4bcac562/reports/score.json,False,0.88,FAIL,FAIL,FAIL,,,,
R0229,CR6_review_checklist,team_no_plan,gpt-5.4-nano,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR6_review_checklist/20260419_032510_904d31c6,/u/ybkim95/TeamBench/tasks/CR6_review_checklist/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR6_review_checklist/20260419_032510_904d31c6/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR6_review_checklist/20260419_032510_904d31c6/reports/score.json,False,0.55,FAIL,FAIL,FAIL,,,,
R0230,GH11_middleware_order,team_no_verify,openrouter:qwen/qwen3-32b,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH11_middleware_order/20260425_093849_ebfa0faa,/u/ybkim95/TeamBench/tasks/GH11_middleware_order/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH11_middleware_order/20260425_093849_ebfa0faa/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH11_middleware_order/20260425_093849_ebfa0faa/reports/score.json,False,0.36,FAIL,FAIL,FAIL,,,,
R0231,CROSS6_grpc_rest_bridge,full,gemini-3.1-pro-preview,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS6_grpc_rest_bridge/20260415_075609_1ef0fe93,/u/ybkim95/TeamBench/tasks/CROSS6_grpc_rest_bridge/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS6_grpc_rest_bridge/20260415_075609_1ef0fe93/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS6_grpc_rest_bridge/20260415_075609_1ef0fe93/reports/score.json,True,1.0,PASS,PASS,PASS,,,,
R0232,TEST2_regression,team_no_plan,openrouter:anthropic/claude-sonnet-4.6,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TEST2_regression/20260422_224703_a42b4fec,/u/ybkim95/TeamBench/tasks/TEST2_regression/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TEST2_regression/20260422_224703_a42b4fec/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TEST2_regression/20260422_224703_a42b4fec/reports/score.json,False,0.0,FAIL,PASS,FAIL,,,,
R0233,GO1_concurrency_fix,team_no_verify,lb100_opus47_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GO1_concurrency_fix/20260425_065952_836d2c7e,/u/ybkim95/TeamBench/tasks/GO1_concurrency_fix/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GO1_concurrency_fix/20260425_065952_836d2c7e/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GO1_concurrency_fix/20260425_065952_836d2c7e/reports/score.json,False,0.25,FAIL,FAIL,FAIL,,,,
R0234,LH3_multi_service,team_no_verify,gemini-3.1-flash-lite-preview,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH3_multi_service/20260423_160426_a58b1d86,/u/ybkim95/TeamBench/tasks/LH3_multi_service/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH3_multi_service/20260423_160426_a58b1d86/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH3_multi_service/20260423_160426_a58b1d86/reports/score.json,False,0.85,FAIL,FAIL,FAIL,,,,
R0235,SPEC2_api_design,team_no_plan,lb100_g3flash_3cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260423_003504_565a7de4,/u/ybkim95/TeamBench/tasks/SPEC2_api_design/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260423_003504_565a7de4/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260423_003504_565a7de4/reports/score.json,False,0.0,FAIL,FAIL,FAIL,,,,
R0236,CROSS6_grpc_rest_bridge,team_no_plan,lb100_gpt5nano_3cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS6_grpc_rest_bridge/20260419_053640_0e8df26f,/u/ybkim95/TeamBench/tasks/CROSS6_grpc_rest_bridge/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS6_grpc_rest_bridge/20260419_053640_0e8df26f/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS6_grpc_rest_bridge/20260419_053640_0e8df26f/reports/score.json,False,0.0,PASS,PASS,PASS,,,,
R0237,INT1_pipeline_repair,restricted,lb100_g3flash_3cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INT1_pipeline_repair/20260420_010824_a78a3c28,/u/ybkim95/TeamBench/tasks/INT1_pipeline_repair/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INT1_pipeline_repair/20260420_010824_a78a3c28/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INT1_pipeline_repair/20260420_010824_a78a3c28/reports/score.json,False,0.83,FAIL,FAIL,FAIL,,,,
R0238,INC2_data_corruption,full,lb100_gpt5mini_5cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC2_data_corruption/20260421_134258_e334904d,/u/ybkim95/TeamBench/tasks/INC2_data_corruption/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC2_data_corruption/20260421_134258_e334904d/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC2_data_corruption/20260421_134258_e334904d/reports/score.json,True,1.0,PASS,PASS,PASS,,,,
R0239,CROSS7_config_drift,oracle,lb100_gpt-oss-120b_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS7_config_drift/20260422_052226_b081f04f,/u/ybkim95/TeamBench/tasks/CROSS7_config_drift/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS7_config_drift/20260422_052226_b081f04f/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS7_config_drift/20260422_052226_b081f04f/reports/score.json,False,0.0,FAIL,FAIL,FAIL,,,,
R0240,CRYPTO3_cert_chain,oracle,openrouter:qwen/qwen3-32b,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CRYPTO3_cert_chain/20260424_171808_bd352227,/u/ybkim95/TeamBench/tasks/CRYPTO3_cert_chain/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CRYPTO3_cert_chain/20260424_171808_bd352227/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CRYPTO3_cert_chain/20260424_171808_bd352227/reports/score.json,False,0.0,FAIL,FAIL,FAIL,,,,
R0241,NEG1_tradeoff_config,restricted,openrouter:anthropic/claude-opus-4.7,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/NEG1_tradeoff_config/20260424_091125_704e38ed,/u/ybkim95/TeamBench/tasks/NEG1_tradeoff_config/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/NEG1_tradeoff_config/20260424_091125_704e38ed/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/NEG1_tradeoff_config/20260424_091125_704e38ed/reports/score.json,False,0.6,FAIL,FAIL,FAIL,,,,
R0242,DIST2_consensus_partition,oracle,lb100_gpt-5.4-nano_oraclefull_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/DIST2_consensus_partition/20260416_144807_43b9d5f3,/u/ybkim95/TeamBench/tasks/DIST2_consensus_partition/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/DIST2_consensus_partition/20260416_144807_43b9d5f3/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/DIST2_consensus_partition/20260416_144807_43b9d5f3/reports/score.json,False,0.4167,FAIL,FAIL,FAIL,,,,
R0243,IR4_temporal,full,lb100_gpt-oss-20b_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/IR4_temporal/20260428_183238_cfccacf0,/u/ybkim95/TeamBench/tasks/IR4_temporal/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/IR4_temporal/20260428_183238_cfccacf0/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/IR4_temporal/20260428_183238_cfccacf0/reports/score.json,False,0.93,FAIL,FAIL,FAIL,,,,
